puuid,total_game_duration,avg_time_between_games,win_loss_ratio,unique_champions,kill_death_ratio,avg_champion_level,avg_gold_usage,avg_daily_streak,churn,total_active_days
U4y87QaxsLYc9ojg3vQLYJJYVM4uD2lhvhMrkhtM0_2g5V-391uFRN_Em1jE3gG-W6dlp-5wIS2xLg,2169.0,0,1.0,1,3.5,18.0,31080.0,1,0,1
qWnAJLkYw4wvHV9LZNspqAU1PBqw7uo4j3e4nlya7L7otZkx2sZGFBTRyn9KNlYQPDyYVJejw1HWoA,1946.6666666666667,129385.0,3.0,2,3.3333333333333335,17.0,28748.0,3,1,3
nDFcRpJ7DOi8WhvtGUVKZAOcpPsmQ2-S2LSlKxd5KZ3N4YRQS2fZsWDOSrUfmf9Cjc-rDG9ToF23Tw,2169.0,0,1.0,1,0.6666666666666666,18.0,27620.0,1,0,1
7jzSWEBOHNDBiYkV8qPmWCtAMrV-iZ-LYEQuVFmYK0XB6rpqbMPzGxyVVF1231SByK-2F7Ot0WoiuQ,2169.0,0,1.0,1,3.3333333333333335,17.0,31989.0,1,0,1
gYxiNJS-x5Et2ViDUFfmaWo1jv3k-2KHOtXuCsnrGx0y9sUT4bz8RZDLxTYvESN86aYq2audfp47Cw,1574.2307692307693,1264569.5,0.625,7,0.3925233644859813,11.08,15184.0,11,1,11
FyK59J4JnQkemW-JmLqsaNlr6R_V1TZHCclDAI9d_pKkA7knt6t0CQyuy4Z0hwszv86rfRSQPNrsxg,1437.5,1060093.4,0.2,4,0.6470588235294118,12.0,17006.166666666668,6,1,6
RQMRsyPTJj7EwtcbfNyLGoTvYsfkHbGCDlpCFd_-vZ-Pf7pvBM7IDWrjxUabpF2j8ZhuDyjcNBOB6g,2169.0,0,0.0,1,0.375,17.0,25923.0,1,0,1
mq1DNGCisgcSBuYHr52QhmLOhMQ7Uco41nT9ltw0FzZFZRfPPTAaExyg4jUzfJQyNU5l_SpwlJ5Uuw,1309.0,2144314.5,0.5,3,0.4166666666666667,9.67,13362.333333333334,3,1,3
Xj9kqg_1EpcYfefyd02ID2T2eXuC1DSOQML87jffMtTa_3K0-vntbJspR6g9cL0pAvcyeqgGtIc45Q,2120.0,5529278.0,0.0,2,0.15789473684210525,13.0,15826.0,2,1,2
HHFqvNZGRyWp6rgCeKiHFEqUb7SlQpLhm8xnpzeNFIWoTQwWODeJ-k1-faSqlUN2hRyH_uxfQMLuuw,1844.111111111111,1608221.0,9.0,5,1.4857142857142858,16.78,25820.0,7,1,7
i-H6eAaTbF8oQeJt0_wl_VS57ZXQAm_MLAkwHrrF9UcQJQCAnUCI6br_vxdbG8EBB9vwXrPk1MTK0A,1650.0,0,1.0,1,0.75,15.0,19056.0,1,0,1
aY_V8t4pu7mMA0qrNjm3GzYfeHg9bBbSUsHdp19bQl-Z0_F8sWAxfTo_yatoVb7_qY5Sp3_oF5wVUA,1694.0,858364.0,1.0,1,0.4666666666666667,14.0,21284.5,2,1,2
q37OlGyWKEL6Ly9yXDzY2aompjZHgWF8KoujpeWFJUfiYJD4vW_h4UpyrF9L5njMRvPA5U4bKJ8oWg,1650.0,0,1.0,1,1.0,12.0,15988.0,1,0,1
MYDn5XcHrDbBLpvOup46JLp0fStjLvRs3i6zIfb4fOh4dcp09WTJbCZl7LJF283EUxR3GNgiPXOg0A,1839.0,13214715.0,0.0,2,0.42857142857142855,15.5,19314.5,2,1,2
_dctXPA7d-ypUJIveriCm3eij4hLdMGcN1IBijHOFZu0hkBjsDB-xg4yZA_RQ-OTWnt5cfc-y2uL9Q,1650.0,0,0.0,1,0.42857142857142855,13.0,19165.0,1,0,1
ksRecqtZSctowS2aX49a1ZJ0S__eprrnkK3KTqxupxD1Udh3GyKtP7iyIoPBY8sNkT04PgqJ00N8RA,1722.0,2145556.0,0.0,3,0.8666666666666667,15.33,24058.0,2,1,2
hqCM9XQ_shDYLcMhOl1tLbIoPNcR6QCM3DuCte6G1z5RYtxse_Jtor3jBkQccunXgkddiy6ZNimmzQ,1624.6666666666667,1604214.5,0.5,2,0.7857142857142857,12.33,19526.666666666668,3,1,3
5C8IHL7tlXvVoknN8o6aGlWYfBtugMd4knY-Sd48DpUAEIjCH8cBPJX9ZufyIXqQgJRKh5Ot6hb-Fg,1977.0,0,1.0,1,1.5714285714285714,17.0,28713.0,1,0,1
5TNy4KmS7SFSYz3-fRwRdMPVa0IUL9pf9CuM66zsN-xrAAEXZiNopNpkDIR7sm1AnlutVQNBle3oHA,1912.2,908049.25,1.5,1,1.8333333333333333,16.0,26883.0,4,1,4
mEVV5CF7BIGza5g0H6kGV5WDRjpOMecKwOIoTFLAcL95tL90gVe64bCEyXXe42mmOTOBvJGBjNbfZA,1977.0,0,1.0,1,8.5,17.0,31088.0,1,0,1
ku-493cmbMcTLblqigPeEBsgFiqNJ5w6Re3cspd27R1sW4hpQkFlfHPwB4_d17Q-KZ7BSqXSa7poVA,1639.5714285714287,585381.0,1.3333333333333333,5,0.6585365853658537,13.14,20463.0,6,1,6
OGOBETDi6HrZ122cjPQnTSbaNc8oBwp6MoznRsl0V_TDvHWMelye8Sz7-HBAKzTbLc5leUSV2rIhaw,1977.0,0,0.0,1,0.6,15.0,23705.0,1,0,1
OJQD4rRW-8cMFgcwnXe8U41snvZeCj3xGNpykXmkBMgfp0VRsY4g1MV0rYzwsXiLBPpJW2UeDz65ug,1454.0,889956.0,0.0,2,0.5,13.0,17178.0,2,1,2
l0IUIFC1t2VFd1vvOk2OhnJplhlE2Rl-kSlGcBfxTAL14Z1LLtKQWExhDQa62uCY9gzT1xzyN4ZtDg,1712.2,536571.2222222222,1.0,7,0.45454545454545453,12.4,16000.0,6,1,6
T8RtzM8I-1wPsKjAE-mPtXGtm_5vOKneFmD-RuJ5SeIUVdydCvlLM7SLG5Q-aMNHRwDhBh7l5rfC5Q,1793.0,4965878.5,2.0,1,2.5714285714285716,16.33,23863.333333333332,3,1,3
pbzO_N8KG11ZwNCus4V1p__3FA0Slt5vnbfeHnUmA4ppsgW-foNWRvOctojbH6mkIfcU0KKePk-BGA,2064.0,0,1.0,1,0.75,17.0,25832.0,1,0,1
G0n9_nv92sa7giHIL7gCaXaBNOwQ_gcfJIkkZH2B4GmojFBaFGSkt_KlrW7E0hky-xN6lKUWNR62Gg,1627.8333333333333,867251.4,5.0,5,1.0,14.67,20952.333333333332,5,1,5
OWQajnJSk16yzB7haSGuc4VbVC4bDKmQIgLxT2LlqgP3wWg0nyNwuFmmrK_WEl6RbbUbR79Z8IRYLA,2064.0,0,1.0,1,5.0,18.0,37374.0,1,0,1
P32YG7atTgsGWwefW8WAzCdKxSYLzD-6WNokoVA8N-SJ33uhESBs1e0YvIAddoEhV3p7chM3fHuETg,1752.5,442.0,0.0,2,0.2777777777777778,13.5,18238.5,1,0,1
XsH7yfq-co8KgXkP3TB3Qr_32Mnzf0IpOliQfTqZdYX3GUbPzMOBA34ue9wt69zvc1826Q_4Ao4XfA,2064.0,0,0.0,1,0.7777777777777778,16.0,26158.0,1,0,1
Bh9njYseT8IgO8DaIbjcuMY3re6KPRUdd_QHIplvhvth-CutDSac7d5_BeJDL9Ku-k-JOiM-4CX3nQ,2064.0,0,0.0,1,0.5714285714285714,14.0,25150.0,1,0,1
B4WVCRpspomnytqiid9mjKPV3ZjJ8OC876l_6ymaj0HBgngtRYhtB91bBV0yKe1OxQ93l8T5sEm59Q,1441.0,0,0.0,1,1.25,13.0,17143.0,1,0,1
BgCSbsacWZYKg8Qf82mI34lVWjTP0X_pWp9tsVcOke0gi2u9TnzLvVPtqJbRNpPqiGiP0Bh7kBbKew,1479.0,621555.6,0.5,4,1.6129032258064515,12.33,20710.5,4,1,4
m7-Lcjy42urA-ojLyLVuHobpPnU_e54kBkZn5s-oGvaRt7YNjqhb6hQW-NdxTFKzBGlc6PF3bzwZJA,1820.5,10606910.0,2.0,1,1.1428571428571428,16.0,20720.0,2,1,2
hUD5NQFgz1mEYKFWVt410Q87FiqG0Ni1M-HvSvtopqGlKZm8wh-8_imHPK4qgPdAndkyUaZSpdVp-g,1441.0,0,1.0,1,2.25,14.0,20022.0,1,0,1
IfWvDyVztBwL-mqBpvE8MTukZAED72oo2AakqGhtcKiZWU08qE3OxKYLPXq-5ZJd4CVg1KXlJTvkUw,1441.0,0,1.0,1,4.0,14.0,19974.0,1,0,1
x5V9V6r5iMBjZnAu6AfbzBGpszu3wb0UK8ba85bEJtnlhxTHBpF8YnCTdw4l0MOCrJRqOYdUcJ6YRA,1441.0,0,1.0,1,4.0,14.0,22788.0,1,0,1
VU2deysiBNqifKqeXdOhQ_GyTtoH9YaRiNdqDm5_jwM4blIbhA4FCxep2ksKaIiCVax5ahcHFjEuiA,1671.8,1066616.75,0.6666666666666666,3,1.3333333333333333,14.8,23889.2,4,1,4
4-H018E_XtRZUh20aV4HhlaaAK3hWMKvDhdQ6Xswvdc2CP44jPopANs0hkwFTi9ZSO5ZCAShxKDL_Q,1609.3333333333333,718840.5,2.0,1,1.5555555555555556,15.67,21479.333333333332,2,1,2
xcjAqszSrn6YPdBoJV81yjkG4mPvvcZ9YbT4xXM6JFnhqzrJcY0waKVHcxQmr1_8rTMq5SOROhJ8Yg,1767.0,0,0.0,1,0.25,13.0,19268.0,1,0,1
e1i7Uk87i-Mzsa7XZuE9IppLEzaWjDsTz3af12JQcebkOuxBJtIMvyssMV5qqSBchlaYDRghhf49Ng,1618.5,584639.0,0.0,2,0.23076923076923078,11.5,12291.0,2,1,2
o3txYOurVE5KZ5bLlBTUScA-hsgbTxDp8VM-lwlIPAntm7HoPzPJyKqF_MLJ0bv_K4mR12Dt1utIpA,1766.5,5582336.0,1.0,2,1.3333333333333333,14.0,20458.0,2,1,2
FBeuo0O8yGz7sgMWCre4hv7TQmGpwXkzDEUsjKqZCHIXZUMAU4oxVLXCQ04IIeEC3uESW_SWfMVbig,1539.2857142857142,2181493.6666666665,6.0,5,0.918918918918919,14.14,20716.428571428572,6,1,6
nZpFrT75pIwuDkgxgE1WMsrP8zRw2db5_cvkiAf9hgF72YdFyKAhz9H9pIhEUO12sFUlfk2BPcVbLg,1753.5,679.0,2.0,1,0.8,13.0,15832.0,1,0,1
sqC3_c20YxvDiN_VKvouUA8oD3GjZWKATfBxiCyy7QTb0YhftuIEnWT9mblFo6uO3CQ4WtDrSy4eQA,1771.5,162574.0,1.0,1,0.625,15.5,23006.5,2,1,2
Mh0oVu2EJrl9qhlqLcEoDO1hSMZ7tNKxZ8KTQHq5OzJXI7a7ssLrwVnyHCyq1KyfuOsHsjrlRy6qVA,1740.0,0,0.0,1,1.0,14.0,21500.0,1,0,1
Lvptv4xbyRiiRTdVaWOsNgxETdlo_L_jqID4wpolwfYd3w7XgxTiQTCkPmSomnf6CNtZ9WdGsoBUjw,1586.75,592271.6666666666,1.0,1,0.42857142857142855,12.0,13961.0,3,1,3
2bQ_4RDFIo6XqMsgGieCERHZrQlmjeyZ11ewkpA3JoTwy4cdV1NQ4FOUol9K8Kzntds_YESh55nh7Q,1707.5,439363.0,1.0,2,0.2857142857142857,14.5,19228.5,2,1,2
lXwtfucYWTuKLryRy1dF4FDi5CTQ4eetbcAWKhm_VOfuyq-xBWsoU0D3v_MI7oJ9biBwlk9_Z_dySg,1688.857142857143,1865851.6666666667,1.3333333333333333,6,1.6666666666666667,15.29,24270.285714285714,6,1,6
Ys2Vcf_0Yy4uBSdx_JyMQAz9Wfu7RF2AaY0ssaKTObSLLru6SCecGImDDkbdbzQPn9Dv2YIl0c7F6g,1400.0,578353.0,1.0,2,1.4285714285714286,14.5,19745.0,2,1,2
wGQOFn_MIsIMjf8El9DddKqMUDy3NpLo_dxdXiMzIgeNQeEBprjjYsX1URHOYJlkQz5OdjmbVQvowA,1669.3333333333333,4222776.0,0.5,2,1.1428571428571428,13.33,24295.666666666668,2,1,2
qxTn6_9n3ITYgJU82OFUI--3ulrLq4VChggm3rrT6XSLcgTRa_jdMSoWXT7vrpuDPY5ulAyBKvAI6w,1470.0,0,0.0,1,1.4,13.0,18742.0,1,0,1
GgtsUghdu67xXNIA4of9lcDQRKLomItFvfDaruKoas6Nah324-JbcVpaw5nOeMC3038SwTgYUJ8aig,1557.857142857143,2204617.3333333335,1.3333333333333333,6,1.7037037037037037,14.57,22222.14285714286,7,1,7
G2MptGaeKjxwfT2mcPp7VZLR31ypTr5A4e59zSWvEIJkc8V9SFkMh1v7kDEw-j0L2-CfgSWFFgl3og,1470.0,0,0.0,1,0.2857142857142857,10.0,13651.0,1,0,1
fdTZFBpG0iaPy8yMVYx4zdjhr_uekIPFZWzjWyXeC0HDXUHK4Mu5_dannF7xUJXKKpfrD3EplrwDUw,1390.5,5443898.0,2.0,1,2.8333333333333335,14.5,21262.0,2,1,2
5RjPxeYK84ugtGfhNX0vBzDxZlglUJwbKkRnts7CQwl-lYjRAwpqPgT8OfFWgY8YjPfLL9N2lEXSKw,1470.0,0,1.0,1,0.2,13.0,17745.0,1,0,1
WdTQWX1h01jRWuQzoK1Dp2mpohHa8UB4JT5hvRnbQzzA0aThkNfw9FwDXgZNqXwrxusA7MhH3caNrg,1562.2,448946.0,4.0,4,2.388888888888889,14.8,25462.8,4,1,4
0SfKGM5vHxU9JI0Vnv7iszVU0fbkNAjv5AFA4XbyT8F13d_LWr2M_5sLqrMjsbMDdNFwrrSQB_djkA,1388.5,790.0,1.0,2,0.5,12.0,13035.5,1,0,1
n9Fs1lyvDZxnF90SwO5arvR3bZb37bzRsq9uqrr1zIfMQAmdtnMAr91YfZWZXD3OxLhRKXnBT_FvKg,1307.0,0,0.0,1,1.0,12.0,16718.0,1,0,1
I1ghXN-rMPHrWHxCKZIsyyPkybOz5_EU8UepAnnyivWUC6VE0OFLCm7RqXC9qT61SpUJTgpu_ON6Yg,1419.3333333333333,5742923.5,2.0,3,2.8,13.0,22864.666666666668,3,1,3
JoVzQgx4p-7phuIznSEReCLA622nXQ1uCBpiLsAVGd-uj6uQnaHbE3swFNyrpxTBhH8RMYY472UzXw,1294.5,993338.0,1.0,2,0.4,11.0,11085.5,2,1,2
JU_mikmthrvp7khWYTyhayPM3DKpoAcUA9VsPAjrDBmPG2O_ebz9yjggTXwX2jL0tTMdI71Np-c86w,1490.5,969425.0,2.0,1,1.5,13.5,21113.0,2,1,2
4GO2Z8J4TOdCBZzsfyDuYjyaipb0cjsKRRj4vUz7QTfOFG-exUEtMf49kakfeh5nOsn8XddsTOd2Sg,1307.0,0,1.0,1,2.3333333333333335,15.0,22341.0,1,0,1
ZShC0NUvI4L68fsGZrL6RlubB0jD-1Vw8WNbR0NoFHbupN7igudW4peevcfpJ_1AWnMCeDL8CZ1xcQ,1307.0,0,1.0,1,5.0,12.0,22934.0,1,0,1
kGXf-CLnU0Q_TcCxnf_JBPwj7_6BcAT3Fj4b9eyWbitkM-2aCWmGxM2V1k4PCwqzDaon6djpvIVrrg,1769.142857142857,242158.16666666666,6.0,6,1.1842105263157894,13.57,20917.285714285714,4,1,4
rtN6k_GVjx1s9keoRqH-b6wZhyye4ekpwKPxI5pzV-GgsVkwHb1GVCP0DCs4gmh7lukIcEzaXuhsmA,1648.6666666666667,897622.0,0.5,3,0.23809523809523808,14.33,17811.0,2,1,2
1OZrPA5I2fquGRXZpBMDmvOQlFTBAEwPAfES2OoNdvEOtwJz-CJWJLu1a1VOQrKuMukuWTzPXS0LCQ,1802.0,4091934.0,2.0,2,0.5714285714285714,16.5,24922.5,2,1,2
H3xc050h8RNAzC_E8hH9zjC9YH0FNIkiF9-tMLLhYSF0rlrzg4Q7TVgaicCwy6ygBIFU2n5G1dH8dQ,1555.0,1846580.5714285714,1.0,3,1.1428571428571428,12.75,23288.625,7,1,7
c8eRaRI-0iON8ObR_fa-KIcgcE4CHVQDc347JM79_ejSD1oOyZjS-iz8NV6_S-BToOU6FPQotwlZGw,1740.4,2326840.5,0.6666666666666666,5,0.4375,12.4,16603.4,6,1,6
EgYSsUSVfOzwVWud1n4HEwJu3vdMFfz9hKHKk6ECbOgGGVFcVB5gwxoi8HxGgTcRPGVD80pYZsE5PA,1507.2,1089436.0,0.6666666666666666,3,1.6818181818181819,14.4,22798.6,4,1,4
ingOuj3GV9MRpnbJQilN65cwVTkLPPbYgzrdWNKbIlYyxr2HOB9WxXQNLzA-HtBxZi8PSZQOfLKQ7w,1615.125,754208.4285714285,1.0,5,1.1627906976744187,14.38,20998.375,3,1,3
IJpJ_EBQZ_Qq2IkHFBxdU5lT0rfocFJnTIVZiwITGFzY8e5TFmh3hA8o21N5XdF1r6SbhHRd9BuVhg,967.5,1620015.0,0.0,2,2.0,8.0,13028.0,2,1,2
IaKclwCCTPpi1D48mNJiscizT889jjhgpWpi2vO2QPGkhB78xLeMLbm0tQp7RRy47wmalPTZIsbGDQ,1803.0,0,0.0,1,0.6,14.0,15912.0,1,0,1
By89gE6zL1XmNc-CX6exny9xuAzsz0yeKJOG2sQ4XR-eGM1j5h1Z0jnPbnDc6JLSTovE1CTx-zLpZw,2144.0,5344034.0,2.0,2,0.9411764705882353,15.67,25010.0,3,1,3
ReuzUoH0ecC6NPF_N76H7B_Tk1xXSX0iYtdai4sLtP71Mm7Z71dPB2BHDuK9zWCvw9B4gTN3k93Amg,1425.25,446986.6666666667,1.0,3,1.411764705882353,11.5,18361.0,3,1,3
HBLaztOJg_pCLg_7VtLpYozp2etC0xWOu39aLQVEvH2jpwbcynLdQ2rGGZcsmpW4UhcEMfmZw15KFw,1654.5,1344002.0,2.0,2,0.9090909090909091,14.5,20788.0,2,1,2
78OPbwo7S3THGwoS0EQSBvfkWTeXpxlwWgPt-54sr74CWGPRjFjc9489OZqUadUru_WEFYV3AXoC-w,1632.1666666666667,874613.4,2.0,5,1.9545454545454546,14.5,22366.333333333332,5,1,5
fi2bILwre62P_XePhDZMI4QgReJyJYyGfvvlKcdgM_Wq8CE08JSAdOw0P-5p1jUsEo9Yi1dqrGwQHA,913.0,0,0.0,1,0.25,9.0,10207.0,1,0,1
6bl8UAFz2OT2IpFMpBRjJaL98lWcaLnq_3tc0PbkldihGuaaTzJo_Cyo9VLBWXouqenNkszWGZEzmw,1565.25,516079.74074074073,0.75,3,1.242603550295858,14.68,23273.928571428572,20,1,20
za-R3t2png0QVB3k3HjHx1J0VVlac8b0gWlGV-wbuGxof3lmB7R0cgNDQQspWT0piRaJa8ho7-V2Iw,1178.75,769028.6666666666,1.0,3,0.65,10.75,14712.75,4,1,4
GlF0JJSmlMYmhTnlDRrzOAvxniXZxHScPJpE0ZUJmHkmfDwGsdio0B4T-5wtFkaFUPkntsjhVz4F-A,1726.6666666666667,1769253.0,0.5,2,0.16666666666666666,12.67,15387.666666666666,3,1,3
VbqXnQXOZsumcTjoWWoTf12w9_g5jCokW6b6NjZQ4QWxbCPH4Dk6LyE38ng1xNUh0RrZ5hMRzubdwA,1651.6666666666667,435122.0,2.0,2,0.625,13.67,20393.666666666668,2,1,2
N_BEmdXan-YDXKbzRcztKixj_0pS_isZd25Vp8GsD6U5FuE2lVbTTIsPQJ1vwsY3J3lp6xhMgb7e0Q,1432.3333333333333,314668.4,5.0,6,2.8333333333333335,13.5,21417.0,3,1,3
R2ojC5zNrj-LKhrVVlaH45nXKaXiRppzgWmnLfL2YAeoGNpD0VBzczFjJyjULGtsH9V9UpuugqKxiw,1297.3636363636363,710725.7,0.1,6,0.36363636363636365,12.36,16043.0,9,1,9
sEezRdKiUi1QsYztRoOUDEw3XsakHBGIBqR4rGYXoeul5ABadFjcNTAkydiUED6NPzPrEUQwhSD_QQ,1470.0,5781113.5,2.0,3,1.0666666666666667,12.33,20003.333333333332,3,1,3
CbXnx8Lw1Gvf_dxAJpubQ_Nhr2BN6kySGw3ShL86HfnOHva_kyQS8wBC57XBmteKUSbQ8Acy9RaPNQ,1385.0,0,1.0,1,5.0,14.0,20434.0,1,0,1
SHu6BibruyaUse_1xY4YQWu9HOxwi0vFNK6F21gOH92CCc4wmzdJ4whsrSMcT_euZm7cT2lF6wR2ZQ,1385.0,0,1.0,1,2.3333333333333335,13.0,20320.0,1,0,1
hu0hT67rSRUadm2fohSvFMcnZ2vA2kzarfmIiUKpbp0-6H8z6QG3badJ-YGcU3P8gncVD3kP51toTg,1583.2,3174660.75,4.0,5,1.2608695652173914,13.2,19331.6,4,1,4
a8q-8Tv5-g9BChjR9fdK8isEwsGoVE7IviEuKP2gzETmZKs5e5Snz3GB_Wjki5-872t-lKPIO5sZ1A,1625.4,1022345.25,4.0,3,0.19230769230769232,12.4,14489.2,4,1,4
xszHG_7rXOo9LCy_dKmP0tSZlfKCPZ2bqoY21kBSV111hBNzLvNpQjIe1nsPlSarMXE5kqoUSiG86w,1462.6666666666667,607680.5,0.5,3,0.7857142857142857,14.67,18333.0,2,1,2
RbWBjQnHWWJ6iBjbmRn-E5GvcSAoFjhWhwgMsD8yFUWq9ueGlH2htUC-o8yMqGt3EETwZ4WurXCDYw,1432.0,2620022.4,1.0,5,0.96,13.0,18628.166666666668,4,1,4
KCutHFSb3hJf8qawuDJPGUlb8zWyfwsBUWGxhcPf-2nIa7U8y2N2c94B4VCXXBjIee2iyWZE4OaKng,1799.6666666666667,2639621.5,2.0,3,1.0526315789473684,15.0,24864.333333333332,3,1,3
tGrxSjmVklG4jgMJDvnragYbvRqve2oNTnUa18MmBCAvn5nU8iMrcrMj5wXlTfR5hjC5QAbOZnYKrw,1385.0,0,0.0,1,0.4,10.0,10956.0,1,0,1
48jNxidPvhudgXPJ7GdKnJUTj0lADIBzxLgdRIx3eS5g1T0VhFYO_KDy4sdG4qrv1yrDIp6Xu_6X2A,1591.7142857142858,334759.95,1.1,10,1.3529411764705883,13.71,20115.190476190477,14,1,14
9JT90psWSQcwOT55rjzHf5VLivVpnK1QzhgTqof3sh79cYOdmXED1w41u7W2dKJf2eoE1j6fea8fkQ,1526.0,0,0.0,1,0.75,13.0,18219.0,1,0,1
zwTkDz7C-ZY4uWqBUw32kCOmoy7qlfzn6KZ4CmCP2bHnSed_sXy_9fuyuVD_qFtxze8Zk4u06vP1Iw,1607.0,687824.0,0.0,2,0.5555555555555556,11.0,14298.5,2,1,2
IAxZ3XiW5b7qVg4eYPMPief-GaFWxena5LT9kjaOEqCRWclO-uxPrqLryxefO8foGbSPq4B1RO6SfA,1532.4,384458.1111111111,2.3333333333333335,1,1.2833333333333334,14.4,23329.2,6,1,6
12VUOPh2ZjOfFQmmLlfwZ4bsBcK_BoJzw4B2lCla0PuS6sjiqufc8SA1aZgyi9A1LTmswOuG0LbXPA,1650.75,4287592.0,1.0,1,1.6153846153846154,15.25,22601.75,2,1,2
oisPowmcE5J2VFd1EEdJ-COsczuoDjRH_9yy3TBBvXbClLdwgYAkXVx6V5i5vTssmbID3TEG37lOzA,1746.3333333333333,3868946.0,2.0,3,0.6521739130434783,14.33,22426.666666666668,3,1,3
s7YmXAftOd0qwqD5WDlkuSHW8C3-RJlgAADv0TaBL_EmJ9uLn6C8zwKhUgYq0KDISQC1L09ehquVWQ,1516.3333333333333,2777157.2,0.5,2,0.2,11.67,13728.0,5,1,5
XRsrkpIq2M49Y-cx9en6NJUbX4vYuehJQjpEzWQhVFPsOPz5su-eY7xFSBMYkw5fwNqv0zVk5unv9g,2285.5,831.0,0.0,2,0.3888888888888889,14.5,20888.5,1,0,1
iqzsn0vWABC-L6zSy4ERFpQgqu5XHX0ZAGbT-CRCcXEFPekeV-JtEe3GWR--llzoQk1UGM9qOt9tFw,2463.0,0,0.0,1,2.142857142857143,18.0,36849.0,1,0,1
FfWCFbTaVERfbAXZ42SXWxWEjHOYx1s-qlJCaWgAGN4GLp7ui6olIeTBTvtLS1e7kq8v6ZSkuaSSBA,1908.0,2088436.0,0.5,2,1.7058823529411764,14.67,26650.666666666668,3,1,3
AAzPy-YkaFxtXYDy0HdubWgLgqUah3-I-Br_fchgK3c5t_rXCT4xC-2ATUClW624rC6pNu2-0bDAtA,2463.0,0,0.0,1,0.2222222222222222,14.0,20595.0,1,0,1
egrerlCwN3EN9oN0QY5thEQ0obI5rS9jwf9VoMWrAzimvNRcqqyrxH9uXlgLgSn6f1w2Va2o_8cQcQ,2463.0,0,1.0,1,0.375,17.0,24464.0,1,0,1
Dc6ecSiZM5mOgckQxuj0yY-MPNkQ64Ig1CuW1hAf5cYNygO7Nm7CEx7DLvZvPCN-k8YYSASBeed5QQ,1701.3333333333333,614372.5,0.5,3,1.1363636363636365,14.0,25489.0,3,1,3
tM-g8GdL8bXD9tltDM3fo4471CRc4jKcCypEPQZDm83ZuVAfXMFEjiCFasdOildiqfQnTlmO_3q2rQ,1732.6666666666667,2261608.0,2.0,3,0.6111111111111112,13.33,20592.666666666668,3,1,3
GoYjBFLufWRm4qpSOkSnqIyExs26bX-o1R1-f7_PFHKUXeEgam6Qo9Mpr8JB7s0jgG3vfZoUJJMqEQ,1955.0,1070612.2,2.0,6,1.2702702702702702,16.17,28572.666666666668,7,1,7
wNNM7Qygi8SaFAfv9TQjxmSNfAuiwPGjofjj_ZiZhYg_Hsk8L0MBmfeavwUvw2tuAc-UrxwmiNRYRw,1701.8,2627573.25,4.0,4,0.5833333333333334,13.2,16982.0,5,1,5
TP3RQ9WezDFn_XN2a2w7k-yVJ55gJIxgaNF3Wr0I_baoU6zDKUhoI3jirdhe34ObzldKRo7fPEfXXQ,1931.8,784942.25,0.6666666666666666,1,0.7777777777777778,16.2,27684.4,4,1,4
87n1fBHzNRyjfia6Dol74TFfBwj0rdCRS2zWDc7J6ajosKbhbTZ2bzPLM6wsgSDVXP8Rheyp3jg3rw,2108.0,0,0.0,1,1.3333333333333333,17.0,29631.0,1,0,1
_FRSbq_Z-PyOHEVaCFMjx3xdor2gUwjxIaM7-WYR36YLHTdmWQF6tuLKaF664yjKPzYsorVhQKVRag,1887.6666666666667,6919846.5,0.0,3,0.6756756756756757,15.67,25282.666666666668,4,1,4
pN-uqP50Y1bjocQ8XWH6yOJqkumIINu5ffBiiW9Kb69VApNR2egwl0Au-CsUdahFS4w4Cqlu4niqIA,1660.857142857143,1708056.0,0.4,1,1.263157894736842,15.29,23787.14285714286,7,1,7
KHQziZ9YowsbJNZbxCoEue2pT-dOx2NGbpPCG-ZMk910Rdui9C5i2fLqkSN4fWLnBf-WMolH0V7eLA,1538.0,281534.625,1.25,8,0.45901639344262296,12.89,17730.666666666668,4,1,4
k77fyEznRZJNVvGpgWtOWx1t6HQBAHZl603eiuL3J7CINEJYXYRsqyCeSwRFdj92ZBQ-XNoY31t-KA,1680.8,1421984.75,0.25,3,0.8108108108108109,13.8,19660.6,5,1,5
g3YekILyz8C8pH-PhbUSYXWMlVGqKtjwIWm0NDw9cEYCYd2WTBec9HWJo7meVcaR6dfsvQ4NmC_mCQ,1616.4166666666667,146955.36363636365,0.5,5,0.5,12.08,15666.833333333334,7,1,7
mqR4qlSCYudA9Ys3laZh991-b4W_iH3CG1toDcL2PDy4gwjtKRrC9IOtnLSWgLlBdmKgaIDJlit9pQ,1629.0,783642.0,2.0,2,3.2,16.0,26744.5,2,1,2
VNnyevQSGDtUEQWvBiCDtYnyZn3X_jmCSE8gdHGSODt7ZjV_1BoYx9l5fTFtUpdRPAMBCukfqZ_Rzg,1692.0,0,1.0,1,0.8571428571428571,15.0,23035.0,1,0,1
92cPQ0XMQckCv26d5GkBXevk3YyIcpv9P7qhzPUNuyBMe291g8gnUvVa44V1EkyqtwZQWv33z84pAA,1476.25,925176.6666666666,3.0,3,1.5833333333333333,13.5,20653.5,4,1,4
8LUIrSZiJn7cP3VFNSKs2burknaAB3spCi7cjKZSd0ApNZm_JDzFCj9X8BvxZsqIRcmGMPw0fkOPBA,1427.0,113017.75,4.0,2,0.35714285714285715,10.8,13018.6,2,1,2
